season,round,home,away,home_elo_pre,away_elo_pre,prob_win,prob_draw,prob_loss,xg_home,xg_away,actual_home_goals,actual_away_goals,outcome
2023,9,West Ryde Rovers FC,Macquarie Dragons FC,1532.6635029831393,1517.959904599048,0.5130309914858396,0.20581070664743867,0.2811583018667216,2.1749176512033874,1.5839914002745623,2,1,1
2023,10,Eastwood St Andrews FC,Pennant Hills FC,1443.7221777520608,1464.0961914775207,0.4102759326139597,0.25399476989963443,0.33572929748640584,1.4612224932138256,1.297747134442326,3,2,1
2023,10,Epping Eastwood FC,West Ryde Rovers FC,1523.8222914200364,1540.1270132228306,0.3155583905820911,0.22138031776011916,0.46306129165778964,1.5418456306196047,1.9003430198746551,3,2,1
2023,10,Hills Hawks FC,West Pennant Hills Cherrybrook FC,1494.7220213843977,1628.0736054293432,0.11073745901030224,0.1259872433221222,0.7632752976675755,1.3157406185475937,3.357284572295926,1,3,-1
2023,10,Ryde Saints United FC,Macquarie Dragons FC,1447.4510428881324,1510.4963943593568,0.21677755553864875,0.2048308164619386,0.5783916279994127,1.2534504622095892,2.1489701170072224,0,2,-1
2023,10,St Patrick's FC,Normanhurst Eagles FC,1481.2514649773004,1526.256274929628,0.23340579374537387,0.21279436698941467,0.5537998392652115,1.2665180043881443,2.0451467639209144,1,1,0
2023,11,Epping Eastwood FC,West Pennant Hills Cherrybrook FC,1532.1703960716793,1634.5725530520792,0.1594928014695667,0.17511853999385293,0.6653886585365804,1.1690902910660863,2.5092044175907953,0,3,-1
2023,11,Macquarie Dragons FC,Eastwood St Andrews FC,1519.056267247,1452.1890628162728,0.5482601839968266,0.19865560751135256,0.25308420849182084,2.2936058657552665,1.5296841932854406,0,1,-1
2023,11,Pennant Hills FC,Normanhurst Eagles FC,1455.6293064133088,1525.8432238920832,0.2225732396411272,0.25632198732893235,0.5211047730299405,0.911759453556317,1.5443244010481518,0,0,0
2023,11,St Patrick's FC,Hills Hawks FC,1481.6645160148453,1488.2230737616617,0.3316733970573266,0.2107664626347637,0.4575601403079097,1.735302112075331,2.054691086672927,0,3,-1
2023,11,West Ryde Rovers FC,Ryde Saints United FC,1531.7789085711877,1438.8911700004892,0.7286665390428069,0.14869825196830336,0.12263520898888972,2.8475876740702755,1.1280094371514695,3,1,1
2023,12,Eastwood St Andrews FC,West Ryde Rovers FC,1462.8032292424941,1537.7592805021818,0.21300608533970306,0.17383011233018578,0.6131638023301111,1.6188264869474642,2.7395901247077115,1,3,-1
2023,12,Hills Hawks FC,Pennant Hills FC,1501.0203316518766,1456.6177026141836,0.5049142632970276,0.23687214325792905,0.25821359344504324,1.73335021146484,1.1733737696144344,5,0,1
2023,12,Normanhurst Eagles FC,Macquarie Dragons FC,1524.8548276912084,1508.4421008207787,0.4401811755633387,0.24282416917592525,0.3169946552607361,1.6135556370159998,1.334789682884143,1,1,0
2023,12,Ryde Saints United FC,Epping Eastwood FC,1432.910798069495,1522.868867825306,0.2029326225194922,0.20798744153867457,0.5890799359418332,1.1450972495551535,2.082328350618261,0,1,-1
2023,12,West Pennant Hills Cherrybrook FC,St Patrick's FC,1643.8740812984524,1468.8672581246303,0.8608000529356015,0.08932752748625679,0.049872419578141765,3.5073262050126113,0.8256251183478306,2,0,1
2023,13,Epping Eastwood FC,St Patrick's FC,1529.9125046515348,1464.7687202361649,0.5609305884209738,0.2257482764756295,0.21332113510339668,1.8592505080699289,1.058630869824242,1,2,-1
2023,13,Macquarie Dragons FC,Hills Hawks FC,1509.7024869326622,1512.9475282695191,0.4181593045280604,0.2136443680288456,0.368196327443094,1.9448069073473246,1.8188133920950778,3,3,0
2023,13,Pennant Hills FC,West Pennant Hills Cherrybrook FC,1444.690505996541,1647.9726191869179,0.06904589774898602,0.133975977223469,0.796978125027545,0.661676868445022,2.6563860342853345,3,2,1
2023,13,Ryde Saints United FC,Eastwood St Andrews FC,1425.8671612432663,1454.6114562526147,0.29891950502288966,0.21406836989865474,0.48701212507845554,1.5615348675612273,2.028970946109368,2,4,-1
2023,13,West Ryde Rovers FC,Normanhurst Eagles FC,1545.9510534920612,1523.594441579325,0.4579173201671871,0.22216946123153886,0.3199132186012741,1.8836192439575987,1.5488339690384905,2,1,1
2023,14,Eastwood St Andrews FC,Epping Eastwood FC,1464.2530030388805,1519.328030389148,0.3044744105756702,0.2156814688907653,0.47984412053356446,1.5652014952358158,1.9991232299295756,2,0,1
2023,14,Hills Hawks FC,West Ryde Rovers FC,1513.7402645860288,1553.2025368338964,0.3023000047371334,0.18884770927781594,0.5088522859850506,1.9486145830855182,2.517679409034791,5,1,1
2023,14,Normanhurst Eagles FC,Ryde Saints United FC,1516.3429582374897,1416.2256144570006,0.6530392022377526,0.19299076581041308,0.15397003195183437,2.190872978349525,0.9631394581536739,2,1,1
2023,14,St Patrick's FC,Pennant Hills FC,1475.3531944985518,1456.4560203252572,0.3858702845416295,0.2796450979017068,0.33448461755666364,1.2271964335775727,1.1221808187266586,2,1,1
2023,14,West Pennant Hills Cherrybrook FC,Macquarie Dragons FC,1636.2071048582018,1508.9097506161525,0.7159368801092509,0.1554489913986413,0.12861412849210777,2.739294522438971,1.109560370386516,1,1,0
2023,15,Eastwood St Andrews FC,Normanhurst Eagles FC,1474.4308304078863,1521.6179042079382,0.2736484939490619,0.21555149231169685,0.5108000137392413,1.433829082803433,2.015009902391829,1,1,0
2023,15,Epping Eastwood FC,Pennant Hills FC,1509.150203020142,1449.1090293940117,0.4994421941979691,0.2612925237032116,0.23926528209881937,1.4943928803361461,0.9469206141652734,2,1,1
2023,15,Macquarie Dragons FC,St Patrick's FC,1512.7284310066484,1482.7001854297973,0.5238589215786743,0.22922035121844223,0.24692072720288352,1.8274513655862739,1.1863694562288134,1,2,-1
2023,15,Ryde Saints United FC,Hills Hawks FC,1410.950668486552,1528.1381666919701,0.18175243105838437,0.17035415882521865,0.647893410116397,1.4143225298594235,2.703948084482687,1,2,-1
2023,15,West Ryde Rovers FC,West Pennant Hills Cherrybrook FC,1538.804634727955,1632.3884244677058,0.20080402059010918,0.17426235536974766,0.6249336240401431,1.5152998682915388,2.688916978589314,0,0,0
2023,16,Hills Hawks FC,Eastwood St Andrews FC,1534.4616850637633,1474.9067506109345,0.556167569019793,0.1792994567449388,0.2645329742352682,2.7231917697554113,1.898591036717858,0,1,-1
2023,16,Normanhurst Eagles FC,Epping Eastwood FC,1521.14198400489,1515.4006021286941,0.4366708411122052,0.25130550145237845,0.3120236574354163,1.5256715916685522,1.2510102177949654,2,0,1
2023,16,Pennant Hills FC,Macquarie Dragons FC,1442.8586302854596,1502.7801038993925,0.2505306580001276,0.25445051745021324,0.4950188245496592,1.0253866795696571,1.5512962001234663,4,2,1
2023,16,St Patrick's FC,West Ryde Rovers FC,1492.6485125370532,1540.3395241409066,0.23017936273228948,0.20314128814775997,0.5666793491199505,1.3473137862383084,2.192639168343212,3,0,1
2023,16,West Pennant Hills Cherrybrook FC,Ryde Saints United FC,1630.8535350547543,1404.627150114759,0.8794697384943911,0.07968543076702901,0.040844830738579925,3.613313730768364,0.7604725288787466,1,0,1
2023,17,Eastwood St Andrews FC,West Pennant Hills Cherrybrook FC,1485.3939039334055,1633.7418350440635,0.09591156132792993,0.12654692768898407,0.777541510983086,1.0895638818324274,3.1495099688757078,2,1,1
2023,17,Epping Eastwood FC,Macquarie Dragons FC,1506.9246358674334,1492.4952872973383,0.38717601402375795,0.23966233701137965,0.3731616489648624,1.552650422842285,1.5204400692895796,1,5,-1
2023,17,Normanhurst Eagles FC,Hills Hawks FC,1529.6179502661507,1523.9745317412924,0.4494288263581323,0.22017418151834398,0.3303969921235237,1.9009879049608434,1.6095434786009146,0,0,0
2023,17,Ryde Saints United FC,St Patrick's FC,1401.7388501254497,1505.2839374209113,0.24325630203399903,0.22863400493844618,0.5281096930275547,1.1749886409237318,1.8346032606224518,0,3,-1
2023,17,West Ryde Rovers FC,Pennant Hills FC,1527.7040992570485,1453.1434468875138,0.6022808288702909,0.20487784996859298,0.19284132116111613,2.1110664734419817,1.1134173883978489,3,4,-1
2023,18,Hills Hawks FC,Epping Eastwood FC,1524.853395422935,1491.3959203985414,0.4702207291035058,0.21452027309357155,0.3152589978029227,2.0087698323799237,1.6226056435914984,0,5,-1
2023,18,Macquarie Dragons FC,West Ryde Rovers FC,1508.0240027662303,1516.9592549028412,0.36121958305321006,0.2088031367096956,0.42997728023709436,1.8679399839526045,2.0445461186736225,4,3,1
2023,18,Pennant Hills FC,Ryde Saints United FC,1463.8882912417212,1392.479287657169,0.49579952815972744,0.24615779117350522,0.2580426806667674,1.630586026256195,1.1057399206496947,5,1,1
2023,18,St Patrick's FC,Eastwood St Andrews FC,1514.5434998891922,1496.3650656077887,0.4584902561927176,0.22277259868502106,0.3187371451222613,1.8759692938041086,1.537752351993827,1,0,1
2023,18,West Pennant Hills Cherrybrook FC,Normanhurst Eagles FC,1622.7706733696803,1528.7390865845082,0.6188017424615723,0.2056784720370537,0.17551978550137398,2.066950497435735,1.00367683734727,2,1,1
2023,102,St Patrick's FC,Normanhurst Eagles FC,1521.9104038042235,1523.322417923029,0.32317550634250225,0.26648818309232153,0.4103363105651761,1.1752798232097075,1.3595186994018154,1,0,1
2023,101,West Pennant Hills Cherrybrook FC,Epping Eastwood FC,1628.1873420311595,1509.3366506902264,0.7025674091888783,0.16651978122474992,0.13091280958637178,2.5297819003335396,1.01317496382838,3,2,1
2023,104,Epping Eastwood FC,St Patrick's FC,1504.482939399287,1529.8288630407635,0.3794844513612883,0.25282357192021987,0.3676919767184919,1.4125932300526245,1.3865950614255425,1,1,0
2023,105,West Pennant Hills Cherrybrook FC,St Patrick's FC,1633.0410533220988,1529.9586408737796,0.6650191799950339,0.1882176496098372,0.14676317039512884,2.2377886923407426,0.9500973356262379,1,0,1
