K_FACTOR_INITIAL,K_FACTOR_SETTLED,K_TRANSITION_GAMES,HOME_FIELD_ADVANTAGE,MOV_C1,MOV_C2,PRIOR_REGRESSION_FACTOR,RESET_PLAYED_PER_SEASON,ELO_TO_GOAL_RATIO,XG_ASYMMETRY_FACTOR,XG_BLEND_WEIGHT,MIN_XG,brier_F1,brier_F2,brier_F3,logloss_F1,logloss_F2,logloss_F3,accuracy_F1,accuracy_F2,accuracy_F3,n_F1,n_F2,n_F3,brier_mean,logloss_mean,accuracy_mean
40,35,10,30,0.002,2.0,0.4,False,75,0.75,0.5,0.2,0.5761312124456047,0.5986267167214616,0.4826410729301032,0.979586170070888,1.001894742022534,0.8347004106577057,0.5319148936170213,0.5483870967741935,0.6170212765957447,94,93,94,0.5406338948257824,0.9182975763401198,0.5827041866849691
40,35,10,30,0.002,2.0,0.4,False,75,0.75,0.5,0.3,0.5761560851861592,0.5986267167214616,0.4826410729301032,0.9797274884152414,1.001894742022534,0.8347004106577057,0.5319148936170213,0.5483870967741935,0.6170212765957447,94,93,94,0.5406338948257824,0.9182975763401198,0.5827041866849691
30,30,10,30,0.002,2.0,0.4,False,50,0.65,0.5,0.3,0.575104955012408,0.6009878045058811,0.4803242285606238,0.9825217268098824,1.006381469004174,0.8304966525533795,0.5425531914893617,0.5483870967741935,0.6170212765957447,94,93,94,0.5406560165332525,0.9184390607787767,0.5827041866849691
30,30,10,30,0.002,2.0,0.4,False,50,0.65,0.5,0.2,0.575073943932825,0.6009878045058811,0.4803242285606238,0.9823324788713647,1.006381469004174,0.8304966525533795,0.5425531914893617,0.5483870967741935,0.6170212765957447,94,93,94,0.5406560165332525,0.9184390607787767,0.5827041866849691
30,30,15,30,0.002,2.0,0.4,False,50,0.65,0.5,0.2,0.575073943932825,0.6009878045058811,0.4803242285606238,0.9823324788713647,1.006381469004174,0.8304966525533795,0.5425531914893617,0.5483870967741935,0.6170212765957447,94,93,94,0.5406560165332525,0.9184390607787767,0.5827041866849691
30,30,15,30,0.002,2.0,0.4,False,50,0.65,0.5,0.3,0.575104955012408,0.6009878045058811,0.4803242285606238,0.9825217268098824,1.006381469004174,0.8304966525533795,0.5425531914893617,0.5483870967741935,0.6170212765957447,94,93,94,0.5406560165332525,0.9184390607787767,0.5827041866849691
30,35,10,30,0.002,2.0,0.3,False,75,0.85,0.5,0.2,0.5756344822859675,0.6029007426794145,0.4784889209707991,0.9828183142712527,1.0089219938935605,0.8278888060466981,0.5319148936170213,0.5483870967741935,0.6170212765957447,94,93,94,0.5406948318251068,0.9184053999701294,0.5827041866849691
30,35,10,30,0.002,2.0,0.3,False,75,0.85,0.5,0.3,0.5756574705857219,0.6029007426794145,0.4784889209707991,0.9829628938384366,1.0089219938935605,0.8278888060466981,0.5319148936170213,0.5483870967741935,0.6170212765957447,94,93,94,0.5406948318251068,0.9184053999701294,0.5827041866849691
30,30,10,30,0.001,2.0,0.4,False,50,0.65,0.5,0.2,0.5753357288220275,0.6015047875041065,0.4799551641735483,0.9838959661048408,1.007204477721189,0.8299481084039885,0.5425531914893617,0.5483870967741935,0.6276595744680851,94,93,94,0.5407299758388274,0.9185762930625887,0.5880233356211393
30,30,10,30,0.001,2.0,0.4,False,50,0.65,0.5,0.3,0.575371874239535,0.6015047875041065,0.4799551641735483,0.9841174657008485,1.007204477721189,0.8299481084039885,0.5425531914893617,0.5483870967741935,0.6276595744680851,94,93,94,0.5407299758388274,0.9185762930625887,0.5880233356211393
