K_FACTOR_INITIAL,K_FACTOR_SETTLED,K_TRANSITION_GAMES,HOME_FIELD_ADVANTAGE,MOV_C1,MOV_C2,PRIOR_REGRESSION_FACTOR,RESET_PLAYED_PER_SEASON,ELO_TO_GOAL_RATIO,XG_ASYMMETRY_FACTOR,XG_BLEND_WEIGHT,MIN_XG,brier_F1,brier_F2,brier_F3,logloss_F1,logloss_F2,logloss_F3,accuracy_F1,accuracy_F2,accuracy_F3,n_F1,n_F2,n_F3,brier_mean,logloss_mean,accuracy_mean
40,35,10,40,0.0005,4.0,0.4,False,100,0.75,0.2,0.1,0.5708972014272271,0.6006705976377491,0.5155322103800782,0.9661464921688229,1.0052747595114293,0.8803153842272888,0.5957446808510638,0.5161290322580645,0.5851063829787234,94,93,94,0.5581014040089136,0.9427950718693591,0.550617707618394
30,30,10,60,0.0005,2.0,0.3,False,100,0.5,0.65,0.2,0.5789553771590693,0.6009475481531183,0.5152754073971334,0.977457513024593,1.0054085011588119,0.879759591725929,0.5319148936170213,0.5376344086021505,0.6063829787234043,94,93,94,0.5581114777751259,0.9425840464423705,0.5720086936627774
50,25,5,40,0.0005,4.0,0.3,False,100,1.0,0.65,0.3,0.5746366452061756,0.6001614151901882,0.5161472078358544,0.9714584899069922,1.00436008303545,0.8808378612414762,0.5319148936170213,0.5376344086021505,0.6170212765957447,94,93,94,0.5581543115130213,0.9425989721384631,0.5773278425989476
60,20,15,50,0.001,3.0,0.1,False,50,0.5,0.8,0.1,0.5758001680594395,0.6010321591608591,0.5153088284394471,0.9730663027618216,1.005585258886036,0.8789091229476426,0.5212765957446809,0.5268817204301075,0.6063829787234043,94,93,94,0.558170493800153,0.9422471909168393,0.5666323495767559
30,30,8,30,0.001,4.0,0.4,False,100,0.75,0.35,0.1,0.5772771971108577,0.6005391462890995,0.5158720014765205,0.9751612703266128,1.0047943590196762,0.8814886588308377,0.5638297872340425,0.5591397849462365,0.5957446808510638,94,93,94,0.55820557388281,0.9431415089252569,0.5774422328986502
30,20,8,50,0.001,2.0,0.4,False,100,0.65,0.35,0.3,0.5713967707903701,0.5996195424489198,0.5167966920387752,0.9669148017304504,1.0038229063633957,0.8824113973486493,0.5957446808510638,0.5376344086021505,0.5957446808510638,94,93,94,0.5582081172438476,0.9431171518560224,0.5666895447266072
50,25,15,30,0.0005,3.0,0.2,False,50,1.0,0.5,0.2,0.5762107561279598,0.6231155622470556,0.49334186745971487,1.0022464911968856,1.0573887218368412,0.8510134221584162,0.5319148936170213,0.5161290322580645,0.6276595744680851,94,93,94,0.5582287148533852,0.9542010719976287,0.5718943033630748
40,25,15,50,0.002,2.0,0.1,True,125,0.85,0.35,0.1,0.5706871376598259,0.6093543200353257,0.5071699582747661,0.9716875762272561,1.0236750967949784,0.8729214490044739,0.5425531914893617,0.5053763440860215,0.6170212765957447,94,93,94,0.558262139155046,0.9482982728997261,0.5611988103408831
60,35,5,60,0.001,3.0,0.4,False,75,0.65,0.8,0.3,0.5790153279223696,0.6005174907564553,0.5160340923090988,0.977548762996898,1.0047724178433268,0.879979907122268,0.5531914893617021,0.5376344086021505,0.6063829787234043,94,93,94,0.5582757915327771,0.9423761624827974,0.5720086936627774
30,25,8,40,0.0005,3.0,0.4,False,75,0.75,0.2,0.2,0.5687606076320846,0.6042363095192004,0.5123256022217846,0.9638410868274655,1.0115520700120688,0.874775065749229,0.5957446808510638,0.5161290322580645,0.5957446808510638,94,93,94,0.5582809558704924,0.9431635678806489,0.5559368565545642
50,35,10,40,0.002,4.0,0.4,False,75,0.5,0.35,0.2,0.574056300961855,0.5996972556479988,0.5168974403612799,0.9706817763715938,1.0037776094601718,0.8827893864839338,0.5851063829787234,0.5483870967741935,0.5851063829787234,94,93,94,0.5582973480046394,0.9432834979720528,0.5667467398764585
60,35,8,60,0.001,2.0,0.1,True,125,0.75,0.2,0.3,0.5701249384460602,0.6133462905004708,0.503256357677911,0.9733798087715221,1.031398513149243,0.8664251750892081,0.5531914893617021,0.5161290322580645,0.5957446808510638,94,93,94,0.558301324089191,0.9489118441192255,0.5559368565545642
50,30,8,50,0.0005,3.0,0.1,False,125,0.65,0.35,0.1,0.570393507433629,0.6019875862589634,0.5146421910392668,0.9655831839106935,1.0069451706538386,0.87974843419061,0.5638297872340425,0.5376344086021505,0.6063829787234043,94,93,94,0.5583148886491152,0.9433468024222242,0.5720086936627774
60,20,8,50,0.0005,3.0,0.4,False,75,1.0,0.8,0.1,0.5750579221722613,0.5996877236488207,0.5169448639942432,0.9721112277785058,1.0037265969438622,0.881278895419585,0.5319148936170213,0.5483870967741935,0.6170212765957447,94,93,94,0.558316293821532,0.9425027461817237,0.5827041866849691
40,20,10,40,0.001,2.0,0.4,True,100,1.0,0.35,0.2,0.5796323301991669,0.6107951435082141,0.5058493815816698,0.9914177464514387,1.0283576426473602,0.875740035917531,0.5425531914893617,0.5376344086021505,0.6170212765957447,94,93,94,0.558322262544942,0.9520488392824455,0.5773278425989476
50,30,5,30,0.0005,3.0,0.2,False,125,0.65,0.35,0.2,0.5788717050897637,0.6027017695420666,0.5139801671148562,0.9773898717823688,1.0076596056764944,0.8790942353529306,0.5212765957446809,0.5376344086021505,0.6276595744680851,94,93,94,0.5583409683284614,0.9433769205147124,0.5826469915351178
30,20,8,30,0.001,3.0,0.3,False,75,1.0,0.8,0.2,0.581107085885974,0.602387451460462,0.5144454505778928,0.9804513774919031,1.0071635582156886,0.8778133001814987,0.5212765957446809,0.5268817204301075,0.6170212765957447,94,93,94,0.5584164510191774,0.9424884291985937,0.5719514985129261
50,35,5,40,0.002,3.0,0.1,False,100,1.0,0.2,0.1,0.5667465879380404,0.6181686133997855,0.49867258524044134,0.9703858779852008,1.0411129915404571,0.8566750893745371,0.5638297872340425,0.5161290322580645,0.6170212765957447,94,93,94,0.5584205993201135,0.948894040457497,0.5665751544269046
30,30,15,40,0.001,3.0,0.2,False,100,0.65,0.65,0.2,0.5798892700183601,0.6023911705024408,0.5144661061585784,0.9786931850198378,1.0072825947337678,0.8786585756903561,0.5425531914893617,0.5268817204301075,0.6063829787234043,94,93,94,0.5584286383305096,0.942970585212062,0.5666323495767559
30,35,8,30,0.002,3.0,0.2,True,100,0.65,0.2,0.2,0.5730771343046386,0.6045867301459819,0.5123172879864,0.9712071254869502,1.0116254999266083,0.8774683967912955,0.5531914893617021,0.5161290322580645,0.6170212765957447,94,93,94,0.5584520090661909,0.9445469483589519,0.5665751544269046
30,25,8,50,0.0005,2.0,0.3,False,125,1.0,0.8,0.1,0.5813996820274684,0.6021061000484632,0.5148161977115941,0.9808086875384453,1.0068203021206872,0.8783460861094486,0.5319148936170213,0.5268817204301075,0.6276595744680851,94,93,94,0.5584611488800286,0.942583194115068,0.5772706474490963
50,35,5,60,0.0005,3.0,0.4,False,125,0.75,0.35,0.1,0.5705683578225572,0.599870353062388,0.5170573098638214,0.9656898100873932,1.0043061929862838,0.8825244125307756,0.5957446808510638,0.5268817204301075,0.5957446808510638,94,93,94,0.5584638314631047,0.9434153027585297,0.5613132006405857
40,35,5,30,0.002,2.0,0.2,False,125,0.85,0.8,0.2,0.5866869775514235,0.6047389468863019,0.5122683330932136,0.9880364871726339,1.010133588799368,0.8749862250792183,0.5,0.5053763440860215,0.6170212765957447,94,93,94,0.5585036399897578,0.9425599069392931,0.5611988103408831
40,30,8,50,0.002,4.0,0.3,False,75,0.65,0.65,0.2,0.5737967019225093,0.600066733674656,0.5169773887983264,0.970301264085265,1.0042953617592403,0.8819718939031849,0.5638297872340425,0.5483870967741935,0.6276595744680851,94,93,94,0.5585220612364912,0.9431336278312126,0.5880233356211393
60,20,15,30,0.0005,3.0,0.2,True,125,0.75,0.35,0.1,0.5834291659944745,0.6063255796691321,0.510723337730125,0.9876537992126679,1.0142388651809646,0.8789890676670609,0.5212765957446809,0.5053763440860215,0.6276595744680851,94,93,94,0.5585244586996285,0.9466139664240127,0.5665179592770533
30,20,5,30,0.0005,2.0,0.2,False,125,0.65,0.35,0.1,0.5791424405279135,0.6028112364194129,0.5142392897828622,0.977744575324601,1.0078147691497044,0.8794487564660383,0.5212765957446809,0.5376344086021505,0.6276595744680851,94,93,94,0.5585252631011375,0.9436317628078713,0.5826469915351178
40,20,5,30,0.002,3.0,0.3,False,125,1.0,0.5,0.2,0.5773390371139924,0.6010338180263745,0.5160673313395027,0.9752119628494902,1.005440006513967,0.881387175528574,0.5319148936170213,0.5483870967741935,0.6063829787234043,94,93,94,0.5585505746829386,0.9434135910212705,0.5773850377487989
40,20,10,50,0.0005,3.0,0.2,False,75,0.85,0.5,0.2,0.5640430139029663,0.6043289322934216,0.5128274213423757,0.9567237983379471,1.011774725930041,0.8763076634303978,0.5957446808510638,0.5376344086021505,0.574468085106383,94,93,94,0.5585781768178986,0.9440411946802194,0.5560512468542668
50,30,5,30,0.0005,4.0,0.1,False,75,0.85,0.8,0.3,0.5817150283200074,0.6040074509644521,0.5131706535993416,0.9812452350329216,1.0094017324821993,0.8760447201720011,0.5106382978723404,0.5161290322580645,0.6170212765957447,94,93,94,0.5585890522818968,0.9427232263271002,0.5665751544269046
30,30,8,30,0.002,2.0,0.1,False,75,0.85,0.2,0.1,0.5762339273938639,0.6286547761286725,0.4885260902138677,1.0097148755201817,1.0662957273202331,0.8470831846778257,0.5212765957446809,0.5161290322580645,0.6276595744680851,94,93,94,0.5585904331712701,0.9566894559990294,0.5718943033630748
40,35,5,60,0.002,4.0,0.2,False,75,0.75,0.8,0.3,0.5762330934914911,0.6009962228681318,0.5162136948714697,0.973640449148609,1.0055395644566998,0.8801892099396205,0.5425531914893617,0.5483870967741935,0.6063829787234043,94,93,94,0.5586049588698008,0.9428643871981601,0.5773850377487989
50,25,10,50,0.002,3.0,0.1,False,125,0.75,0.5,0.3,0.5715642797925139,0.6013439463537085,0.5158797982481378,0.967180002315157,1.0060320142690977,0.8810767404876739,0.5425531914893617,0.5376344086021505,0.6170212765957447,94,93,94,0.5586118723009231,0.9435543773783859,0.5773278425989476
40,30,10,40,0.0005,3.0,0.1,False,125,0.75,0.65,0.2,0.5797219481041275,0.603112763152807,0.5142262483469394,0.9784371176037341,1.0082590482627227,0.8783248720472028,0.5425531914893617,0.5268817204301075,0.6170212765957447,94,93,94,0.5586695057498732,0.9432919601549627,0.5719514985129261
30,35,5,50,0.001,3.0,0.4,False,125,0.75,0.2,0.3,0.5718037375293336,0.6007875688472593,0.5165526042977172,0.9673781748350406,1.0054884371147532,0.8816053162388512,0.5957446808510638,0.5268817204301075,0.5851063829787234,94,93,94,0.5586700865724883,0.9435468766768023,0.5559940517044155
60,25,5,30,0.002,4.0,0.4,False,75,0.65,0.5,0.3,0.57730423861306,0.6000763015325217,0.5173096591302846,0.9751380774563609,1.0041570080813194,0.883063926284468,0.5319148936170213,0.5483870967741935,0.6170212765957447,94,93,94,0.5586929803314031,0.9436104671828937,0.5827041866849691
60,30,5,30,0.001,4.0,0.2,True,100,0.85,0.2,0.1,0.5720285495091547,0.6062583077010434,0.5111581035528726,0.9695682153630046,1.0141374412410131,0.8765828096094458,0.5425531914893617,0.4838709677419355,0.6170212765957447,94,93,94,0.558708205626958,0.9453601254252295,0.5504461221688401
60,30,10,30,0.0005,3.0,0.2,False,125,0.65,0.5,0.1,0.5803908683976982,0.6030685751708732,0.5144498902786331,0.9794649180620484,1.0080940643796488,0.8793168255550134,0.5212765957446809,0.5053763440860215,0.6276595744680851,94,93,94,0.5587592327247531,0.9437054449673311,0.5665179592770533
50,25,15,40,0.001,2.0,0.3,True,125,0.5,0.2,0.3,0.582483481870047,0.6018807233796823,0.5156608910973947,0.9837217004581645,1.0070207597385368,0.8836506975419284,0.5425531914893617,0.5483870967741935,0.6170212765957447,94,93,94,0.5587708072385384,0.9453357286402326,0.5827041866849691
50,30,8,60,0.0005,4.0,0.4,False,50,0.5,0.65,0.1,0.5698831250398104,0.5992664781781118,0.5183013417074338,0.9648115557165691,1.0034204802087365,0.883718133999758,0.5957446808510638,0.5483870967741935,0.5851063829787234,94,93,94,0.5587839099427728,0.9435693071042472,0.5667467398764585
40,30,10,60,0.002,2.0,0.1,False,100,0.65,0.8,0.1,0.5807057360457264,0.6028562526755588,0.5147152582656312,0.9797456260516684,1.0079073748199645,0.878201482229429,0.5319148936170213,0.5268817204301075,0.6170212765957447,94,93,94,0.5587857554705951,0.9430544285246967,0.5719514985129261
30,35,15,30,0.001,2.0,0.4,True,75,1.0,0.2,0.2,0.5809089256422697,0.6249775840564917,0.49259477754063247,1.0243614726475383,1.0670259336845351,0.8649566036085429,0.5425531914893617,0.5161290322580645,0.6276595744680851,94,93,94,0.5587861807985621,0.9659912686465391,0.5718943033630748
30,30,10,40,0.002,2.0,0.4,False,125,0.65,0.65,0.1,0.5840368295265993,0.6021864772649462,0.5153971310747208,0.9843750189629907,1.0068840676473991,0.8799376361934643,0.5425531914893617,0.5376344086021505,0.6276595744680851,94,93,94,0.5587918041698335,0.9434108519204317,0.5826469915351178
30,30,8,50,0.002,2.0,0.2,True,125,0.85,0.2,0.2,0.5668967430322707,0.6072040944574814,0.5104307051237417,0.9642583865691263,1.0188038005314717,0.8736720244225503,0.5957446808510638,0.5161290322580645,0.574468085106383,94,93,94,0.5588173997906115,0.9462379124770111,0.5452985586822238
60,20,10,40,0.002,2.0,0.4,False,100,0.65,0.65,0.2,0.5796307537683467,0.6010542778053873,0.5166453346688709,0.9784029754238555,1.0053706565153253,0.8815935625073666,0.5319148936170213,0.5268817204301075,0.6170212765957447,94,93,94,0.5588498062371291,0.9434821095113459,0.5719514985129261
60,35,5,40,0.001,3.0,0.4,True,100,1.0,0.35,0.3,0.5769847460576198,0.607200356674543,0.5105085452636483,0.985934436313216,1.02212953881341,0.8807222304291654,0.5531914893617021,0.5268817204301075,0.6063829787234043,94,93,94,0.5588544509690956,0.9514258846212877,0.5666323495767559
30,35,8,60,0.002,2.0,0.1,False,100,0.75,0.2,0.2,0.5664154692210036,0.6146870307558622,0.5030556812228623,0.9665223537902158,1.034291186428294,0.8615493292185348,0.5957446808510638,0.5161290322580645,0.5957446808510638,94,93,94,0.5588713559893622,0.9479202578234144,0.5559368565545642
30,20,15,30,0.001,3.0,0.3,False,75,0.65,0.65,0.3,0.5798040354758939,0.6016952910681813,0.5160780774666255,0.9786011355379504,1.0063073805307166,0.8807819616675434,0.5425531914893617,0.5268817204301075,0.6063829787234043,94,93,94,0.5588866842674034,0.94354467109913,0.5666323495767559
50,30,8,50,0.0005,3.0,0.3,False,125,0.85,0.2,0.1,0.5670129534231767,0.6026626255477998,0.5151576704881763,0.9607263006105602,1.00859215090211,0.8796011283719444,0.5957446808510638,0.5053763440860215,0.5851063829787234,94,93,94,0.5589101480179881,0.9440966396370272,0.5452413635323725
50,30,15,40,0.002,4.0,0.3,False,50,0.5,0.2,0.1,0.5650243053226757,0.6052990237843577,0.5125347305887938,0.9586984006504078,1.0138572848104077,0.8753759266416712,0.5957446808510638,0.5161290322580645,0.5851063829787234,94,93,94,0.5589168771865758,0.9446166057260394,0.550617707618394
40,25,5,40,0.0005,4.0,0.2,False,100,1.0,0.35,0.3,0.5660908845176253,0.6035739924616275,0.5142836975191444,0.9592756429400562,1.0097026810529737,0.8785358403782778,0.5851063829787234,0.5161290322580645,0.574468085106383,94,93,94,0.558928844990386,0.9441192607156257,0.5452985586822238
50,25,10,50,0.0005,4.0,0.2,False,100,1.0,0.5,0.3,0.5652233480857272,0.6022227609693072,0.5156697906176336,0.958079572325868,1.0078646107282785,0.8804091081727768,0.5957446808510638,0.5483870967741935,0.574468085106383,94,93,94,0.5589462757934704,0.9441368594505277,0.5614275909402883
60,25,15,40,0.0005,2.0,0.3,False,125,0.5,0.35,0.1,0.5774720478699382,0.6007085839232635,0.5172379579215026,0.9754687894980135,1.005078306914969,0.8835388529660706,0.5212765957446809,0.5268817204301075,0.6276595744680851,94,93,94,0.5589732709223831,0.9443085799405198,0.5772706474490963
40,35,5,60,0.0005,4.0,0.2,False,50,0.5,0.5,0.1,0.5651338982216764,0.604962582964576,0.5129921280913429,0.9581778070695434,1.0126677364618755,0.8761407459815646,0.5957446808510638,0.5053763440860215,0.574468085106383,94,93,94,0.5589773555279594,0.94440424122172,0.5399222145962023
60,35,15,30,0.002,3.0,0.1,True,75,0.85,0.5,0.2,0.5811132188482709,0.6234716274646531,0.4944867860470306,1.005941269143885,1.0603012578015691,0.8648746655556055,0.5319148936170213,0.5161290322580645,0.6382978723404256,94,93,94,0.5589792067558419,0.9625879616785873,0.577213452299245
40,35,10,60,0.001,2.0,0.1,False,50,0.85,0.65,0.3,0.5743603373352809,0.6227527146805067,0.4952205030514433,0.9943327930081606,1.0579125068934203,0.853605481006312,0.5638297872340425,0.5268817204301075,0.5957446808510638,94,93,94,0.558986608865975,0.9557589939498661,0.5613132006405857
30,25,5,30,0.001,3.0,0.4,False,75,0.5,0.2,0.3,0.5772052266841974,0.6008115485647234,0.5171774729637398,0.975000680769533,1.0051720738770318,0.883281510581145,0.574468085106383,0.5268817204301075,0.574468085106383,94,93,94,0.5589945107642316,0.9442267922290883,0.5506749027682453
60,30,5,30,0.002,4.0,0.1,False,100,0.65,0.5,0.2,0.5781165359670268,0.6031000657656055,0.5149154012911582,0.9762601637907501,1.0082338041935783,0.8798207805341112,0.5425531914893617,0.5161290322580645,0.6170212765957447,94,93,94,0.5590077335283818,0.9440272923638447,0.5665751544269046
40,25,10,50,0.002,2.0,0.2,False,100,0.75,0.8,0.3,0.5813325638465473,0.6027544684409603,0.5152866679029735,0.9806427497742598,1.0076980925625791,0.8789521620215541,0.5212765957446809,0.5268817204301075,0.6170212765957447,94,93,94,0.5590205681719669,0.9433251272920666,0.5719514985129261
60,35,15,40,0.001,4.0,0.4,False,100,1.0,0.8,0.3,0.5814042245630985,0.601595611996814,0.5164807127471738,0.9808143397605024,1.006099964098363,0.8805409172717279,0.5212765957446809,0.5268817204301075,0.6170212765957447,94,93,94,0.5590381623719939,0.9433204406850455,0.5719514985129261
50,25,15,50,0.001,3.0,0.2,False,50,1.0,0.65,0.3,0.5683977351447697,0.6137893169008977,0.5043405119907384,0.9724159262383673,1.0345443343673557,0.8645700470421519,0.574468085106383,0.5591397849462365,0.5957446808510638,94,93,94,0.559064914445818,0.9495571907047538,0.5774422328986502
60,20,5,40,0.0005,2.0,0.2,True,100,0.75,0.2,0.2,0.5772350079766041,0.6120561885479195,0.50617184251,0.980225374010051,1.0241247626455672,0.8714724571665852,0.5531914893617021,0.4946236559139785,0.6170212765957447,94,93,94,0.5591140155289598,0.9477986099060762,0.5558224662548616
30,30,5,50,0.0005,4.0,0.4,False,75,0.65,0.65,0.1,0.5750262641638278,0.5997861111376288,0.5184769499072207,0.9720075731111207,1.0038968199190104,0.8839933556717432,0.574468085106383,0.5591397849462365,0.6063829787234043,94,93,94,0.5591315305224247,0.9439450877953768,0.5827613818348204
40,25,10,60,0.001,3.0,0.3,False,100,1.0,0.8,0.1,0.5764119359824555,0.6005933427334575,0.5176921067273995,0.9738913841528964,1.0049602453009192,0.8821817507134205,0.5425531914893617,0.5483870967741935,0.6170212765957447,94,93,94,0.5591427247304286,0.9435709980071698,0.5827041866849691
50,20,10,40,0.0005,3.0,0.4,False,125,1.0,0.35,0.1,0.569879521697399,0.5993681981286549,0.518922933939605,0.9647385971154306,1.003448901145423,0.8855056090252383,0.5957446808510638,0.5483870967741935,0.6063829787234043,94,93,94,0.55914556603413,0.9444772550853306,0.5773850377487989
40,20,8,30,0.0005,2.0,0.1,False,75,0.65,0.8,0.1,0.5836972034840469,0.6049229384134543,0.5134652823822259,0.9839789580488387,1.0105098221273798,0.8764814755619095,0.5106382978723404,0.5161290322580645,0.6276595744680851,94,93,94,0.5591941103978402,0.9434956488446447,0.5718943033630748
30,30,5,30,0.001,4.0,0.1,False,100,0.75,0.65,0.1,0.5810332222406888,0.6037442330811535,0.5146530749327937,0.9802022316817588,1.0090928620540522,0.8788788949460798,0.5319148936170213,0.5268817204301075,0.6170212765957447,94,93,94,0.5591986540069736,0.9439858785000661,0.5719514985129261
40,25,5,60,0.001,3.0,0.1,False,50,0.75,0.65,0.1,0.5646625834963945,0.6089503030065699,0.5095342708786867,0.9588119305734333,1.0209378762642694,0.8712086674809689,0.5957446808510638,0.5483870967741935,0.574468085106383,94,93,94,0.5592422869426283,0.9460732718726191,0.5614275909402883
30,30,10,50,0.002,4.0,0.2,False,100,0.75,0.5,0.1,0.5711115297495047,0.6010870050225124,0.5174000241365867,0.9664541635744436,1.0057080126478657,0.8829861471228356,0.5957446808510638,0.5483870967741935,0.5851063829787234,94,93,94,0.5592435145795496,0.9443470798853506,0.5667467398764585
30,20,10,40,0.0005,2.0,0.3,True,100,0.65,0.2,0.2,0.573473860734612,0.6039175645895227,0.5146021215784483,0.9714368880588806,1.0107577718356153,0.8813980131680134,0.5531914893617021,0.5268817204301075,0.574468085106383,94,93,94,0.5592598430839855,0.9460778925018143,0.5506749027682453
40,20,15,40,0.002,3.0,0.4,False,75,1.0,0.35,0.2,0.5667739969463811,0.6051354605789572,0.5134146037111658,0.962296797975544,1.0145917149109835,0.8768085506861688,0.5957446808510638,0.5376344086021505,0.5957446808510638,94,93,94,0.5592750321450615,0.9457001327985761,0.5666895447266072
50,25,8,30,0.001,3.0,0.2,False,75,1.0,0.2,0.2,0.570147005523542,0.6205325851280254,0.49802233259030115,0.9828574942227692,1.0468531226790838,0.8563879978093052,0.5638297872340425,0.5268817204301075,0.6276595744680851,94,93,94,0.5592774588591634,0.9516205602441945,0.5772706474490963
60,25,10,50,0.001,3.0,0.3,False,75,0.75,0.35,0.2,0.5650960548916809,0.606246346750029,0.5123162120702783,0.9594631234738616,1.015908040028603,0.8756307346097572,0.5851063829787234,0.5268817204301075,0.5957446808510638,94,93,94,0.5592812794101536,0.94576938731918,0.5613132006405857
40,20,5,30,0.002,3.0,0.2,False,100,0.85,0.65,0.3,0.5798475792738438,0.6025611009646628,0.5160072371944077,0.9785983485048662,1.0074613027086812,0.8806260812642552,0.5319148936170213,0.5268817204301075,0.6170212765957447,94,93,94,0.5592841690795352,0.9440436919864682,0.5719514985129261
60,25,10,50,0.001,2.0,0.1,True,125,0.5,0.2,0.2,0.5763189519601069,0.6060867900589818,0.5124971868050071,0.9750323889908058,1.0128303236190606,0.8794914474335394,0.5531914893617021,0.4838709677419355,0.6276595744680851,94,93,94,0.5592919884319945,0.9461608855263,0.5557652711050103
40,35,5,50,0.002,3.0,0.3,False,125,1.0,0.8,0.1,0.5817360039996141,0.6022850804075375,0.5163293291842721,0.9811965836532199,1.007074075728291,0.8803397771561421,0.5319148936170213,0.5268817204301075,0.6170212765957447,94,93,94,0.5593072047959048,0.9437069264422165,0.5719514985129261
50,20,8,30,0.0005,4.0,0.2,False,75,0.75,0.65,0.1,0.5772056578150212,0.6019337646012292,0.5167863371245044,0.9750082869721846,1.0066380416750513,0.8816820080991339,0.5425531914893617,0.5376344086021505,0.6063829787234043,94,93,94,0.5593600508628668,0.9441600248870926,0.5720086936627774
40,35,10,60,0.002,3.0,0.1,False,125,0.65,0.65,0.1,0.5774531209391739,0.6020258373246182,0.5167046896284211,0.9752649887578725,1.0069022889712893,0.8816288793473436,0.5425531914893617,0.5376344086021505,0.6063829787234043,94,93,94,0.5593652634765196,0.9442655841593164,0.5720086936627774
40,35,15,50,0.002,4.0,0.4,False,75,0.75,0.8,0.2,0.5796384666234959,0.6010300558263256,0.5177283332989268,0.9783458463333586,1.0054514451716672,0.8822174417007471,0.5531914893617021,0.5376344086021505,0.6063829787234043,94,93,94,0.5593791945626262,0.9438344434362071,0.5720086936627774
60,20,10,60,0.002,3.0,0.3,False,50,0.65,0.65,0.1,0.5651020006273201,0.6021267230414356,0.5166403455375853,0.9581961256576965,1.0084184783422792,0.8814774248990627,0.5957446808510638,0.5376344086021505,0.5851063829787234,94,93,94,0.5593835342895104,0.9449479516206709,0.561370395790437
30,25,5,30,0.002,3.0,0.1,True,75,0.75,0.2,0.3,0.5660264146229464,0.6120487061581283,0.5067765798654933,0.9638235719257237,1.0268994304531303,0.8695075224016657,0.5638297872340425,0.5053763440860215,0.6276595744680851,94,93,94,0.5594126430118108,0.948203476427398,0.5665179592770533
60,35,5,30,0.0005,4.0,0.4,False,125,0.75,0.35,0.3,0.5802030436609685,0.6012183417178797,0.517621640381046,0.9791343695689668,1.0056819611006675,0.8839573554269009,0.5212765957446809,0.5376344086021505,0.6170212765957447,94,93,94,0.5594199910494628,0.9448196582637842,0.5773278425989476
60,25,8,50,0.0005,2.0,0.1,False,125,1.0,0.2,0.1,0.5656167120505617,0.6170226208588596,0.5018596605204343,0.9673239526887718,1.0373681131367893,0.8617957659972023,0.5425531914893617,0.5268817204301075,0.5851063829787234,94,93,94,0.5594411406896469,0.9495819395669958,0.5559940517044155
40,35,5,60,0.001,4.0,0.3,False,75,0.75,0.5,0.2,0.5664903612764419,0.6035743570875296,0.5153103018838603,0.9599933254893382,1.0102532605197732,0.8793534308525867,0.6063829787234043,0.5161290322580645,0.574468085106383,94,93,94,0.559442329485695,0.94480334568618,0.5452985586822238
40,30,10,40,0.002,4.0,0.1,False,100,1.0,0.8,0.3,0.5804889361191579,0.6031892456186653,0.515898258884666,0.9794370205152789,1.0083512146732532,0.8797188300273951,0.5212765957446809,0.5268817204301075,0.6276595744680851,94,93,94,0.5595437522516656,0.9440350223503242,0.5772706474490963
40,20,5,40,0.001,2.0,0.2,False,100,0.5,0.35,0.3,0.5761334614148316,0.601845126826411,0.5172749310237413,0.973510204864113,1.0065910727202745,0.8834376440360769,0.5425531914893617,0.5376344086021505,0.6170212765957447,94,93,94,0.5595600289250762,0.9450143583781757,0.5773278425989476
30,25,10,50,0.002,3.0,0.1,False,125,0.75,0.5,0.3,0.5734392150250686,0.6017645012716732,0.5173723366979974,0.9697293278095535,1.0065809649243496,0.8830876411104214,0.5531914893617021,0.5376344086021505,0.6063829787234043,94,93,94,0.5595684189848353,0.9448343030173855,0.5720086936627774
60,30,15,50,0.002,3.0,0.4,False,100,0.85,0.8,0.3,0.5807125749552188,0.6013270734495887,0.5178419285257216,0.9798099498556752,1.005785383555674,0.8823509512206997,0.5319148936170213,0.5268817204301075,0.6063829787234043,94,93,94,0.5595845009876552,0.9440681673881869,0.5666323495767559
50,30,15,50,0.0005,4.0,0.3,False,100,0.85,0.35,0.3,0.5657263666028798,0.6019950511965539,0.5172983615818673,0.958709260138151,1.0076215730504525,0.8825888322085105,0.5957446808510638,0.5053763440860215,0.574468085106383,94,93,94,0.5596467063892105,0.9451052026294815,0.5399222145962023
40,20,10,30,0.001,3.0,0.4,True,125,1.0,0.2,0.3,0.578313436468074,0.603347251858652,0.5159833964737065,0.9780226895094439,1.0092577900918094,0.8840514385915174,0.5425531914893617,0.5268817204301075,0.6170212765957447,94,93,94,0.5596653241661793,0.9466546143416634,0.5719514985129261
40,35,15,50,0.001,4.0,0.1,False,50,0.5,0.35,0.3,0.5634686328136923,0.6105462456568044,0.5088656809910654,0.956971262750386,1.0232641895251426,0.8705550242910771,0.5957446808510638,0.5053763440860215,0.6063829787234043,94,93,94,0.559705963323935,0.9469096069081099,0.5558796614047129
40,20,10,30,0.001,4.0,0.2,False,100,1.0,0.2,0.3,0.5657607468400977,0.6034041928785532,0.5160499077757034,0.9588906720273124,1.0092268938760451,0.881393843065739,0.5851063829787234,0.5161290322580645,0.574468085106383,94,93,94,0.5597270503271283,0.9453103684708921,0.5452985586822238
50,20,8,40,0.0005,2.0,0.3,False,100,0.85,0.8,0.1,0.5825770060483498,0.603039201970756,0.5164372730845624,0.9823931500085774,1.0079577989474373,0.8804617156078458,0.5106382978723404,0.5161290322580645,0.6276595744680851,94,93,94,0.5597382375276592,0.9442097572776416,0.5718943033630748
